,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,miliseconds,fastestLap,fastestLapSpeed,statusId,fastestLapTime
3168,2017,6,ocon,ocon,31,15,12,12,0,78,+23.725,6308065,52,,Finished,1:16.482
3169,2017,6,perez,perez,11,7,13,13,0,78,+39.089,6323429,76,,Finished,1:14.820
3170,2017,6,kvyat,kvyat,26,9,14,14,0,71,,,43,,Collision damage,1:16.539
3171,2017,6,stroll,stroll,18,17,15,15,0,71,,,71,,Brakes,1:16.075
3172,2017,6,vandoorne,vandoorne,2,12,16,R,0,66,,,45,,Accident,1:16.665
3173,2017,6,ericsson,ericsson,9,19,17,R,0,63,,,39,,Accident,1:16.829
3174,2017,6,button,button,22,20,18,R,0,57,,,47,,Collision damage,1:16.912
3175,2017,6,wehrlein,wehrlein,94,18,19,R,0,57,,,25,,Collision,1:18.034
3176,2017,6,hulkenberg,hulkenberg,27,10,20,R,0,15,,,13,,Gearbox,1:17.885
3177,2017,7,hamilton,hamilton,44,1,1,1,25,70,1:33:05.154,5585154,64,,Finished,1:14.551
3178,2017,7,bottas,bottas,77,3,2,2,18,70,+19.783,5604937,65,,Finished,1:15.894
3179,2017,7,ricciardo,ricciardo,3,6,3,3,15,70,+35.297,5620451,67,,Finished,1:16.165
3180,2017,7,vettel,vettel,5,2,4,4,12,70,+35.907,5621061,70,,Finished,1:14.719
3181,2017,7,perez,perez,11,8,5,5,10,70,+40.476,5625630,62,,Finished,1:16.367
3182,2017,7,ocon,ocon,31,9,6,6,8,70,+40.716,5625870,68,,Finished,1:16.247
3183,2017,7,raikkonen,raikkonen,7,4,7,7,6,70,+58.632,5643786,59,,Finished,1:15.388
3184,2017,7,hulkenberg,hulkenberg,27,10,8,8,4,70,+1:00.374,5645528,64,,Finished,1:16.136
3185,2017,7,stroll,stroll,18,17,9,9,2,69,,,64,,+1 Lap,1:15.979
3186,2017,7,grosjean,grosjean,8,14,10,10,1,69,,,58,,+1 Lap,1:16.949
3187,2017,7,jolyon_palmer,jolyon_palmer,30,15,11,11,0,69,,,64,,+1 Lap,1:16.704
3188,2017,7,kevin_magnussen,kevin_magnussen,20,18,12,12,0,69,,,65,,+1 Lap,1:16.341
3189,2017,7,ericsson,ericsson,9,19,13,13,0,69,,,50,,+1 Lap,1:16.995
3190,2017,7,vandoorne,vandoorne,2,16,14,14,0,69,,,69,,+1 Lap,1:16.774
3191,2017,7,wehrlein,wehrlein,94,20,15,15,0,68,,,66,,+2 Laps,1:17.091
3192,2017,7,alonso,alonso,14,12,16,16,0,66,,,63,,Power Unit,1:15.853
3193,2017,7,kvyat,kvyat,26,11,17,R,0,54,,,33,,Power Unit,1:16.713
3194,2017,7,max_verstappen,max_verstappen,33,5,18,R,0,10,,,9,,Electrical,1:17.187
3195,2017,7,massa,massa,19,7,19,R,0,0,,,,,Collision,
3196,2017,7,sainz,sainz,55,13,20,R,0,0,,,,,Collision,
3197,2017,8,ricciardo,ricciardo,3,10,1,1,25,51,2:03:55.573,7435573,46,,Finished,1:44.882
3198,2017,8,bottas,bottas,77,2,2,2,18,51,+3.904,7439477,51,,Finished,1:43.925
3199,2017,8,stroll,stroll,18,8,3,3,15,51,+4.009,7439582,44,,Finished,1:45.108
3200,2017,8,vettel,vettel,5,4,4,4,12,51,+5.976,7441549,47,,Finished,1:43.441
3201,2017,8,hamilton,hamilton,44,1,5,5,10,51,+6.188,7441761,46,,Finished,1:43.469
3202,2017,8,ocon,ocon,31,7,6,6,8,51,+30.298,7465871,39,,Finished,1:45.634
3203,2017,8,kevin_magnussen,kevin_magnussen,20,12,7,7,6,51,+41.753,7477326,45,,Finished,1:46.312
3204,2017,8,sainz,sainz,55,15,8,8,4,51,+49.400,7484973,46,,Finished,1:45.866
3205,2017,8,alonso,alonso,14,19,9,9,2,51,+59.551,7495124,49,,Finished,1:45.168
3206,2017,8,wehrlein,wehrlein,94,14,10,10,1,51,+1:29.093,7524666,46,,Finished,1:47.120
3207,2017,8,ericsson,ericsson,9,17,11,11,0,51,+1:31.794,7527367,45,,Finished,1:47.186
3208,2017,8,vandoorne,vandoorne,2,18,12,12,0,51,+1:32.160,7527733,45,,Finished,1:46.648
3209,2017,8,grosjean,grosjean,8,16,13,13,0,50,,,45,,+1 Lap,1:46.831
3210,2017,8,raikkonen,raikkonen,7,3,14,14,0,46,,,44,,Water pressure,1:45.542
3211,2017,8,perez,perez,11,6,15,R,0,39,,,37,,Seat,1:45.588
3212,2017,8,massa,massa,19,9,16,R,0,25,,,10,,Suspension,1:47.340
3213,2017,8,hulkenberg,hulkenberg,27,13,17,R,0,24,,,9,,Accident,1:48.536
3214,2017,8,max_verstappen,max_verstappen,33,5,18,R,0,12,,,10,,Oil pressure,1:46.398
3215,2017,8,kvyat,kvyat,26,11,19,R,0,9,,,9,,Battery,1:48.394
3216,2017,8,jolyon_palmer,jolyon_palmer,30,20,20,R,0,7,,,5,,Power Unit,1:51.673
3217,2017,9,bottas,bottas,77,1,1,1,25,71,1:21:48.523,4908523,51,,Finished,1:07.847
3218,2017,9,vettel,vettel,5,2,2,2,18,71,+0.658,4909181,69,,Finished,1:07.496
3219,2017,9,ricciardo,ricciardo,3,4,3,3,15,71,+6.012,4914535,69,,Finished,1:07.442
3220,2017,9,hamilton,hamilton,44,8,4,4,12,71,+7.430,4915953,69,,Finished,1:07.411
3221,2017,9,raikkonen,raikkonen,7,3,5,5,10,71,+20.370,4928893,68,,Finished,1:07.486
3222,2017,9,grosjean,grosjean,8,6,6,6,8,71,+1:13.160,4981683,65,,Finished,1:08.590
3223,2017,9,perez,perez,11,7,7,7,6,70,,,58,,+1 Lap,1:08.470
3224,2017,9,ocon,ocon,31,9,8,8,4,70,,,68,,+1 Lap,1:08.659
3225,2017,9,massa,massa,19,17,9,9,2,70,,,49,,+1 Lap,1:08.419
3226,2017,9,stroll,stroll,18,18,10,10,1,70,,,67,,+1 Lap,1:08.777
3227,2017,9,jolyon_palmer,jolyon_palmer,30,16,11,11,0,70,,,64,,+1 Lap,1:08.652
3228,2017,9,vandoorne,vandoorne,2,13,12,12,0,70,,,67,,+1 Lap,1:08.422
3229,2017,9,hulkenberg,hulkenberg,27,11,13,13,0,70,,,64,,+1 Lap,1:09.043
3230,2017,9,wehrlein,wehrlein,94,20,14,14,0,70,,,60,,+1 Lap,1:09.241
3231,2017,9,ericsson,ericsson,9,19,15,15,0,69,,,56,,+2 Laps,1:09.284
3232,2017,9,kvyat,kvyat,26,14,16,16,0,68,,,57,,+3 Laps,1:08.061
3233,2017,9,sainz,sainz,55,10,17,R,0,44,,,42,,Engine,1:09.150
3234,2017,9,kevin_magnussen,kevin_magnussen,20,15,18,R,0,29,,,23,,Hydraulics,1:10.402
3235,2017,9,alonso,alonso,14,12,19,R,0,1,,,,,Collision damage,
3236,2017,9,max_verstappen,max_verstappen,33,5,20,R,0,0,,,,,Collision damage,
3237,2017,10,hamilton,hamilton,44,1,1,1,25,51,1:21:27.430,4887430,48,,Finished,1:30.621
3238,2017,10,bottas,bottas,77,9,2,2,18,51,+14.063,4901493,46,,Finished,1:30.905
3239,2017,10,raikkonen,raikkonen,7,2,3,3,15,51,+36.570,4924000,44,,Finished,1:31.517
3240,2017,10,max_verstappen,max_verstappen,33,4,4,4,12,51,+52.125,4939555,51,,Finished,1:30.678
3241,2017,10,ricciardo,ricciardo,3,19,5,5,10,51,+1:05.955,4953385,47,,Finished,1:31.874
3242,2017,10,hulkenberg,hulkenberg,27,5,6,6,8,51,+1:08.109,4955539,43,,Finished,1:32.577
3243,2017,10,vettel,vettel,5,3,7,7,6,51,+1:33.989,4981419,38,,Finished,1:31.872
3244,2017,10,ocon,ocon,31,7,8,8,4,50,,,39,,+1 Lap,1:33.521
3245,2017,10,perez,perez,11,6,9,9,2,50,,,42,,+1 Lap,1:33.504
3246,2017,10,massa,massa,19,14,10,10,1,50,,,39,,+1 Lap,1:33.562
3247,2017,10,vandoorne,vandoorne,2,8,11,11,0,50,,,43,,+1 Lap,1:33.464
3248,2017,10,kevin_magnussen,kevin_magnussen,20,16,12,12,0,50,,,41,,+1 Lap,1:32.683
3249,2017,10,grosjean,grosjean,8,10,13,13,0,50,,,45,,+1 Lap,1:32.290
3250,2017,10,ericsson,ericsson,9,18,14,14,0,50,,,30,,+1 Lap,1:33.119
3251,2017,10,kvyat,kvyat,26,12,15,15,0,50,,,29,,+1 Lap,1:33.594
3252,2017,10,stroll,stroll,18,15,16,16,0,50,,,44,,+1 Lap,1:33.400
3253,2017,10,wehrlein,wehrlein,94,17,17,17,0,50,,,34,,+1 Lap,1:33.342
3254,2017,10,alonso,alonso,14,20,18,R,0,32,,,22,,Power Unit,1:34.263
3255,2017,10,sainz,sainz,55,13,19,R,0,0,,,,,Collision damage,
3256,2017,10,jolyon_palmer,jolyon_palmer,30,11,20,R,0,0,,,,,Hydraulics,
3257,2017,11,vettel,vettel,5,1,1,1,25,70,1:39:46.713,5986713,69,,Finished,1:20.807
3258,2017,11,raikkonen,raikkonen,7,2,2,2,18,70,+0.908,5987621,70,,Finished,1:20.461
3259,2017,11,bottas,bottas,77,3,3,3,15,70,+12.462,5999175,68,,Finished,1:21.214
3260,2017,11,hamilton,hamilton,44,4,4,4,12,70,+12.885,5999598,66,,Finished,1:20.818
3261,2017,11,max_verstappen,max_verstappen,33,5,5,5,10,70,+13.276,5999989,44,,Finished,1:20.490
3262,2017,11,alonso,alonso,14,7,6,6,8,70,+1:11.223,6057936,69,,Finished,1:20.182
3263,2017,11,sainz,sainz,55,9,7,7,6,69,,,67,,+1 Lap,1:21.871
3264,2017,11,perez,perez,11,13,8,8,4,69,,,68,,+1 Lap,1:22.105
3265,2017,11,ocon,ocon,31,11,9,9,2,69,,,60,,+1 Lap,1:22.431
3266,2017,11,vandoorne,vandoorne,2,8,10,10,1,69,,,44,,+1 Lap,1:21.960
3267,2017,11,kvyat,kvyat,26,16,11,11,0,69,,,42,,+1 Lap,1:21.631
3268,2017,11,jolyon_palmer,jolyon_palmer,30,10,12,12,0,69,,,68,,+1 Lap,1:21.589
3269,2017,11,kevin_magnussen,kevin_magnussen,20,15,13,13,0,69,,,67,,+1 Lap,1:22.100
3270,2017,11,stroll,stroll,18,17,14,14,0,69,,,53,,+1 Lap,1:22.830
3271,2017,11,wehrlein,wehrlein,94,18,15,15,0,68,,,50,,+2 Laps,1:23.573
3272,2017,11,ericsson,ericsson,9,20,16,16,0,68,,,66,,+2 Laps,1:21.752
3273,2017,11,hulkenberg,hulkenberg,27,12,17,17,0,67,,,61,,Brakes,1:21.611
3274,2017,11,resta,resta,,19,18,R,0,60,,,49,,Oil leak,1:23.242
3275,2017,11,grosjean,grosjean,8,14,19,R,0,20,,,19,,Wheel nut,1:24.702
3276,2017,11,ricciardo,ricciardo,3,6,20,R,0,0,,,,,Collision,
3277,2017,12,hamilton,hamilton,44,1,1,1,25,44,1:24:42.820,5082820,35,,Finished,1:46.603
3278,2017,12,vettel,vettel,5,2,2,2,18,44,+2.358,5085178,41,,Finished,1:46.577
3279,2017,12,ricciardo,ricciardo,3,6,3,3,15,44,+10.791,5093611,44,,Finished,1:47.549
3280,2017,12,raikkonen,raikkonen,7,4,4,4,12,44,+14.471,5097291,36,,Finished,1:47.730
3281,2017,12,bottas,bottas,77,3,5,5,10,44,+16.456,5099276,37,,Finished,1:47.721
3282,2017,12,hulkenberg,hulkenberg,27,7,6,6,8,44,+28.087,5110907,39,,Finished,1:48.922
3283,2017,12,grosjean,grosjean,8,11,7,7,6,44,+31.553,5114373,37,,Finished,1:49.087
3284,2017,12,massa,massa,19,16,8,8,4,44,+36.649,5119469,37,,Finished,1:49.637
3285,2017,12,ocon,ocon,31,9,9,9,2,44,+38.154,5120974,37,,Finished,1:49.721
3286,2017,12,sainz,sainz,55,13,10,10,1,44,+39.447,5122267,39,,Finished,1:49.709
3287,2017,12,stroll,stroll,18,15,11,11,0,44,+48.999,5131819,41,,Finished,1:50.543
3288,2017,12,kvyat,kvyat,26,19,12,12,0,44,+49.940,5132760,39,,Finished,1:49.708
3289,2017,12,jolyon_palmer,jolyon_palmer,30,14,13,13,0,44,+53.239,5136059,44,,Finished,1:49.283
3290,2017,12,vandoorne,vandoorne,2,20,14,14,0,44,+57.078,5139898,44,,Finished,1:49.907
3291,2017,12,kevin_magnussen,kevin_magnussen,20,12,15,15,0,44,+1:07.262,5150082,36,,Finished,1:49.126
3292,2017,12,ericsson,ericsson,9,17,16,16,0,44,+1:09.711,5152531,25,,Finished,1:50.775
3293,2017,12,perez,perez,11,8,17,17,0,42,,,27,,Gearbox,1:48.300
3294,2017,12,alonso,alonso,14,10,18,R,0,25,,,12,,Engine,1:51.720
3295,2017,12,max_verstappen,max_verstappen,33,5,19,R,0,7,,,5,,Engine,1:51.022
3296,2017,12,wehrlein,wehrlein,94,18,20,R,0,2,,,,,Collision,
3297,2017,13,hamilton,hamilton,44,1,1,1,25,53,1:15:32.312,4532312,50,,Finished,1:23.488
3298,2017,13,bottas,bottas,77,4,2,2,18,53,+4.471,4536783,53,,Finished,1:23.488
3299,2017,13,vettel,vettel,5,6,3,3,15,53,+36.317,4568629,51,,Finished,1:23.897
3300,2017,13,ricciardo,ricciardo,3,16,4,4,12,53,+40.335,4572647,49,,Finished,1:23.361
3301,2017,13,raikkonen,raikkonen,7,5,5,5,10,53,+1:00.082,4592394,43,,Finished,1:25.054
3302,2017,13,ocon,ocon,31,3,6,6,8,53,+1:11.528,4603840,53,,Finished,1:25.054
3303,2017,13,stroll,stroll,18,2,7,7,6,53,+1:14.156,4606468,51,,Finished,1:25.625
3304,2017,13,massa,massa,19,7,8,8,4,53,+1:14.834,4607146,30,,Finished,1:25.477
3305,2017,13,perez,perez,11,10,9,9,2,53,+1:15.276,4607588,48,,Finished,1:24.968
3306,2017,13,max_verstappen,max_verstappen,33,13,10,10,1,52,,,48,,+1 Lap,1:24.351
3307,2017,13,kevin_magnussen,kevin_magnussen,20,9,11,11,0,52,,,48,,+1 Lap,1:26.037
3308,2017,13,kvyat,kvyat,26,8,12,12,0,52,,,43,,+1 Lap,1:25.894
3309,2017,13,hulkenberg,hulkenberg,27,14,13,13,0,52,,,46,,+1 Lap,1:26.131
3310,2017,13,sainz,sainz,55,15,14,14,0,52,,,46,,+1 Lap,1:26.210
3311,2017,13,grosjean,grosjean,8,20,15,15,0,52,,,48,,+1 Lap,1:25.020
3312,2017,13,wehrlein,wehrlein,94,12,16,16,0,51,,,47,,+2 Laps,1:26.547
3313,2017,13,alonso,alonso,14,19,17,17,0,50,,,44,,Gearbox,1:25.871
3314,2017,13,ericsson,ericsson,9,11,18,18,0,49,,,20,,Gearbox,1:27.663
3315,2017,13,vandoorne,vandoorne,2,18,19,R,0,33,,,30,,Engine,1:26.912
3316,2017,13,jolyon_palmer,jolyon_palmer,30,17,20,R,0,29,,,27,,Engine,1:25.752
3317,2017,14,hamilton,hamilton,44,5,1,1,25,58,2:03:23.544,7403544,55,,Finished,1:45.008
3318,2017,14,ricciardo,ricciardo,3,3,2,2,18,58,+4.507,7408051,57,,Finished,1:45.301
3319,2017,14,bottas,bottas,77,6,3,3,15,58,+8.800,7412344,54,,Finished,1:45.405
3320,2017,14,sainz,sainz,55,10,4,4,12,58,+22.822,7426366,52,,Finished,1:46.537
3321,2017,14,perez,perez,11,12,5,5,10,58,+25.359,7428903,52,,Finished,1:46.731
3322,2017,14,jolyon_palmer,jolyon_palmer,30,11,6,6,8,58,+27.259,7430803,52,,Finished,1:46.722
3323,2017,14,vandoorne,vandoorne,2,9,7,7,6,58,+30.388,7433932,57,,Finished,1:46.722
3324,2017,14,stroll,stroll,18,18,8,8,4,58,+41.696,7445240,55,,Finished,1:47.512
3325,2017,14,grosjean,grosjean,8,15,9,9,2,58,+43.282,7446826,54,,Finished,1:47.637
3326,2017,14,ocon,ocon,31,14,10,10,1,58,+44.795,7448339,52,,Finished,1:47.677
3327,2017,14,massa,massa,19,17,11,11,0,58,+46.536,7450080,58,,Finished,1:47.055
3328,2017,14,wehrlein,wehrlein,94,19,12,12,0,56,,,56,,+2 Laps,1:49.061
3329,2017,14,kevin_magnussen,kevin_magnussen,20,16,13,R,0,50,,,44,,Engine,1:47.585
3330,2017,14,hulkenberg,hulkenberg,27,7,14,R,0,48,,,37,,Engine,1:48.011
3331,2017,14,ericsson,ericsson,9,20,15,R,0,35,,,35,,Accident,1:52.496
3332,2017,14,kvyat,kvyat,26,13,16,R,0,10,,,10,,Accident,2:10.512
3333,2017,14,alonso,alonso,14,8,17,R,0,8,,,6,,Collision damage,2:13.579
3334,2017,14,vettel,vettel,5,1,18,R,0,0,,,,,Accident,
3335,2017,14,max_verstappen,max_verstappen,33,2,19,R,0,0,,,,,Accident,
3336,2017,14,raikkonen,raikkonen,7,4,20,R,0,0,,,,,Accident,
3337,2017,15,max_verstappen,max_verstappen,33,3,1,1,25,56,1:30:01.290,5401290,50,,Finished,1:34.467
3338,2017,15,hamilton,hamilton,44,1,2,2,18,56,+12.770,5414060,48,,Finished,1:34.452
3339,2017,15,ricciardo,ricciardo,3,4,3,3,15,56,+22.519,5423809,55,,Finished,1:34.770
3340,2017,15,vettel,vettel,5,20,4,4,12,56,+37.362,5438652,41,,Finished,1:34.080
3341,2017,15,bottas,bottas,77,5,5,5,10,56,+56.021,5457311,44,,Finished,1:35.284
3342,2017,15,perez,perez,11,9,6,6,8,56,+1:18.630,5479920,32,,Finished,1:35.591
3343,2017,15,vandoorne,vandoorne,2,7,7,7,6,55,,,49,,+1 Lap,1:35.931
3344,2017,15,stroll,stroll,18,13,8,8,4,55,,,46,,+1 Lap,1:36.627
3345,2017,15,massa,massa,19,11,9,9,2,55,,,44,,+1 Lap,1:36.944
3346,2017,15,ocon,ocon,31,6,10,10,1,55,,,36,,+1 Lap,1:37.075
3347,2017,15,alonso,alonso,14,10,11,11,0,55,,,11,,+1 Lap,1:36.501
3348,2017,15,kevin_magnussen,kevin_magnussen,20,17,12,12,0,55,,,46,,+1 Lap,1:37.192
3349,2017,15,grosjean,grosjean,8,16,13,13,0,55,,,49,,+1 Lap,1:35.796
3350,2017,15,gasly,gasly,10,15,14,14,0,55,,,45,,+1 Lap,1:37.170
3351,2017,15,jolyon_palmer,jolyon_palmer,30,12,15,15,0,55,,,45,,+1 Lap,1:37.186
3352,2017,15,hulkenberg,hulkenberg,27,8,16,16,0,55,,,52,,+1 Lap,1:34.266
3353,2017,15,wehrlein,wehrlein,94,18,17,17,0,55,,,53,,+1 Lap,1:36.395
3354,2017,15,ericsson,ericsson,9,19,18,18,0,54,,,54,,+2 Laps,1:36.630
3355,2017,15,sainz,sainz,55,14,19,R,0,29,,,27,,Engine,1:38.123
3356,2017,15,raikkonen,raikkonen,7,0,20,R,0,0,,,,,Battery,
3357,2017,16,hamilton,hamilton,44,1,1,1,25,53,1:27:31.194,5251194,43,,Finished,1:33.780
3358,2017,16,max_verstappen,max_verstappen,33,4,2,2,18,53,+1.211,5252405,51,,Finished,1:33.730
3359,2017,16,ricciardo,ricciardo,3,3,3,3,15,53,+9.679,5260873,52,,Finished,1:33.694
3360,2017,16,bottas,bottas,77,6,4,4,12,53,+10.580,5261774,50,,Finished,1:33.144
3361,2017,16,raikkonen,raikkonen,7,10,5,5,10,53,+32.622,5283816,50,,Finished,1:33.175
3362,2017,16,ocon,ocon,31,5,6,6,8,53,+1:07.788,5318982,50,,Finished,1:34.843
3363,2017,16,perez,perez,11,7,7,7,6,53,+1:11.424,5322618,23,,Finished,1:34.744
3364,2017,16,kevin_magnussen,kevin_magnussen,20,12,8,8,4,53,+1:28.953,5340147,50,,Finished,1:35.338
3365,2017,16,grosjean,grosjean,8,13,9,9,2,53,+1:29.883,5341077,50,,Finished,1:35.347
3366,2017,16,massa,massa,19,8,10,10,1,52,,,50,,+1 Lap,1:35.943
3367,2017,16,alonso,alonso,14,20,11,11,0,52,,,45,,+1 Lap,1:35.111
3368,2017,16,jolyon_palmer,jolyon_palmer,30,18,12,12,0,52,,,50,,+1 Lap,1:34.095
3369,2017,16,gasly,gasly,10,14,13,13,0,52,,,45,,+1 Lap,1:34.533
3370,2017,16,vandoorne,vandoorne,2,9,14,14,0,52,,,49,,+1 Lap,1:33.724
3371,2017,16,wehrlein,wehrlein,94,17,15,15,0,51,,,27,,+2 Laps,1:36.430
3372,2017,16,stroll,stroll,18,15,16,R,0,45,,,37,,Wheel,1:34.548
3373,2017,16,hulkenberg,hulkenberg,27,11,17,R,0,40,,,28,,Front wing,1:35.883
3374,2017,16,ericsson,ericsson,9,16,18,R,0,7,,,7,,Accident,1:38.596
3375,2017,16,vettel,vettel,5,2,19,R,0,4,,,2,,Spark plugs,2:06.457
3376,2017,16,sainz,sainz,55,19,20,R,0,0,,,,,Accident,
3377,2017,17,hamilton,hamilton,44,1,1,1,25,56,1:33:50.991,5630991,48,,Finished,1:38.776
3378,2017,17,vettel,vettel,5,2,2,2,18,56,+10.143,5641134,51,,Finished,1:37.766
3379,2017,17,raikkonen,raikkonen,7,5,3,3,15,56,+15.779,5646770,42,,Finished,1:38.809
3380,2017,17,max_verstappen,max_verstappen,33,16,4,4,12,56,+16.768,5647759,39,,Finished,1:38.060
3381,2017,17,bottas,bottas,77,3,5,5,10,56,+34.967,5665958,54,,Finished,1:37.767
3382,2017,17,ocon,ocon,31,6,6,6,8,56,+1:30.980,5721971,53,,Finished,1:40.499
3383,2017,17,sainz,sainz,55,7,7,7,6,56,+1:32.944,5723935,43,,Finished,1:40.462
3384,2017,17,perez,perez,11,9,8,8,4,55,,,14,,+1 Lap,1:40.851
3385,2017,17,massa,massa,19,10,9,9,2,55,,,36,,+1 Lap,1:40.131
3386,2017,17,kvyat,kvyat,26,11,10,10,1,55,,,19,,+1 Lap,1:40.971
3387,2017,17,stroll,stroll,18,15,11,11,0,55,,,38,,+1 Lap,1:39.666
3388,2017,17,vandoorne,vandoorne,2,20,12,12,0,55,,,27,,+1 Lap,1:40.349
3389,2017,17,brendon_hartley,brendon_hartley,28,19,13,13,0,55,,,47,,+1 Lap,1:39.979
3390,2017,17,grosjean,grosjean,8,12,14,14,0,55,,,36,,+1 Lap,1:41.259
3391,2017,17,ericsson,ericsson,9,13,15,15,0,55,,,42,,+1 Lap,1:41.041
3392,2017,17,kevin_magnussen,kevin_magnussen,20,17,16,16,0,55,,,51,,+1 Lap,1:37.893
3393,2017,17,alonso,alonso,14,8,17,R,0,24,,,21,,Engine,1:41.537
3394,2017,17,ricciardo,ricciardo,3,4,18,R,0,14,,,14,,Engine,1:40.102
3395,2017,17,wehrlein,wehrlein,94,14,19,R,0,5,,,2,,Collision,1:47.073
3396,2017,17,hulkenberg,hulkenberg,27,18,20,R,0,3,,,2,,Engine,1:44.270
3397,2017,18,max_verstappen,max_verstappen,33,2,1,1,25,71,1:36:26.552,5786552,65,,Finished,1:18.892
3398,2017,18,bottas,bottas,77,4,2,2,18,71,+19.678,5806230,70,,Finished,1:19.374
3399,2017,18,raikkonen,raikkonen,7,5,3,3,15,71,+54.007,5840559,59,,Finished,1:20.054
3400,2017,18,vettel,vettel,5,1,4,4,12,71,+1:10.078,5856630,68,,Finished,1:18.785
3401,2017,18,ocon,ocon,31,6,5,5,10,70,,,67,,+1 Lap,1:20.946
3402,2017,18,stroll,stroll,18,11,6,6,8,70,,,53,,+1 Lap,1:21.062
3403,2017,18,perez,perez,11,9,7,7,6,70,,,54,,+1 Lap,1:19.929
3404,2017,18,kevin_magnussen,kevin_magnussen,20,14,8,8,4,70,,,68,,+1 Lap,1:21.214
3405,2017,18,hamilton,hamilton,44,3,9,9,2,70,,,69,,+1 Lap,1:19.945
3406,2017,18,alonso,alonso,14,18,10,10,1,70,,,50,,+1 Lap,1:21.014
3407,2017,18,massa,massa,19,10,11,11,0,70,,,55,,+1 Lap,1:21.136
3408,2017,18,vandoorne,vandoorne,2,19,12,12,0,70,,,66,,+1 Lap,1:20.972
3409,2017,18,gasly,gasly,10,20,13,13,0,70,,,70,,+1 Lap,1:20.859
3410,2017,18,wehrlein,wehrlein,94,13,14,14,0,69,,,56,,+2 Laps,1:21.638
3411,2017,18,grosjean,grosjean,8,15,15,15,0,69,,,64,,+2 Laps,1:20.345
3412,2017,18,sainz,sainz,55,8,16,R,0,59,,,34,,Engine,1:21.360
3413,2017,18,ericsson,ericsson,9,12,17,R,0,55,,,54,,Engine,1:21.686
3414,2017,18,brendon_hartley,brendon_hartley,28,17,18,R,0,30,,,28,,Engine,1:22.572
3415,2017,18,hulkenberg,hulkenberg,27,7,19,R,0,24,,,18,,Electrical,1:21.691
3416,2017,18,ricciardo,ricciardo,3,16,20,R,0,5,,,4,,Engine,1:22.789
3417,2017,19,vettel,vettel,5,2,1,1,25,71,1:31:26.262,5486262,63,,Finished,1:12.539
3418,2017,19,bottas,bottas,77,1,2,2,18,71,+2.762,5489024,58,,Finished,1:12.466
3419,2017,19,raikkonen,raikkonen,7,3,3,3,15,71,+4.600,5490862,61,,Finished,1:12.492
3420,2017,19,hamilton,hamilton,44,20,4,4,12,71,+5.468,5491730,63,,Finished,1:11.845
3421,2017,19,max_verstappen,max_verstappen,33,4,5,5,10,71,+32.940,5519202,64,,Finished,1:11.044
3422,2017,19,ricciardo,ricciardo,3,14,6,6,8,71,+48.691,5534953,71,,Finished,1:12.029
3423,2017,19,massa,massa,19,9,7,7,6,71,+1:08.882,5555144,60,,Finished,1:13.452
3424,2017,19,alonso,alonso,14,6,8,8,4,71,+1:09.363,5555625,57,,Finished,1:13.451
3425,2017,19,perez,perez,11,5,9,9,2,71,+1:09.500,5555762,61,,Finished,1:13.052
3426,2017,19,hulkenberg,hulkenberg,27,7,10,10,1,70,,,57,,+1 Lap,1:13.758
3427,2017,19,sainz,sainz,55,8,11,11,0,70,,,67,,+1 Lap,1:13.625
3428,2017,19,gasly,gasly,10,19,12,12,0,70,,,61,,+1 Lap,1:13.323
3429,2017,19,ericsson,ericsson,9,17,13,13,0,70,,,70,,+1 Lap,1:13.666
3430,2017,19,wehrlein,wehrlein,94,15,14,14,0,70,,,60,,+1 Lap,1:14.812
3431,2017,19,grosjean,grosjean,8,11,15,15,0,69,,,66,,+2 Laps,1:13.532
3432,2017,19,stroll,stroll,18,16,16,16,0,69,,,69,,+2 Laps,1:11.862
3433,2017,19,brendon_hartley,brendon_hartley,28,18,17,R,0,40,,,29,,Engine,1:14.658
3434,2017,19,ocon,ocon,31,10,18,R,0,0,,,,,Accident,
3435,2017,19,vandoorne,vandoorne,2,12,19,R,0,0,,,,,Accident,
3436,2017,19,kevin_magnussen,kevin_magnussen,20,13,20,R,0,0,,,,,Accident,
3437,2017,20,bottas,bottas,77,1,1,1,25,55,1:34:14.062,5654062,52,,Finished,1:40.650
3438,2017,20,hamilton,hamilton,44,2,2,2,18,55,+3.899,5657961,51,,Finished,1:41.473
3439,2017,20,vettel,vettel,5,3,3,3,15,55,+19.330,5673392,5,,Finished,1:40.770
3440,2017,20,raikkonen,raikkonen,7,5,4,4,12,55,+45.386,5699448,53,,Finished,1:42.338
3441,2017,20,max_verstappen,max_verstappen,33,6,5,5,10,55,+46.269,5700331,43,,Finished,1:42.028
3442,2017,20,hulkenberg,hulkenberg,27,7,6,6,8,55,+1:25.713,5739775,53,,Finished,1:42.376
3443,2017,20,perez,perez,11,8,7,7,6,55,+1:32.062,5746124,52,,Finished,1:42.689
3444,2017,20,ocon,ocon,31,9,8,8,4,55,+1:38.911,5752973,47,,Finished,1:42.609
3445,2017,20,alonso,alonso,14,11,9,9,2,54,,,26,,+1 Lap,1:43.378
3446,2017,20,massa,massa,19,10,10,10,1,54,,,45,,+1 Lap,1:43.026
3447,2017,20,grosjean,grosjean,8,16,11,11,0,54,,,51,,+1 Lap,1:42.437
